block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_65382,12933,1,TO STLCC FLORISSANT VALLEY,88302,1_merged_2075095,2067577
a_6273,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045909
a_6274,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045908
b_65403,12933,1,TO STLCC FLORISSANT VALLEY,88299,1_merged_2075095,2067572
b_67109,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2073996
b_65386,12933,1,TO STLCC FLORISSANT VALLEY,88302,1_merged_2075095,2067570
b_65385,12933,1,TO STLCC FLORISSANT VALLEY,88299,1_merged_2075095,2067571
a_6275,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045903
a_6276,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045902
a_62713,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045901
a_6275,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045900
a_62712,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045907
a_6273,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045906
a_62450,12813,0,TO CATALAN LOOP,87690,1_merged_2075092,2043647
a_62713,12827,0,TO CIVIC CENTER,87750,3_merged_2075093,2045904
b_67115,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,3_merged_2075096,2074301
a_62512,12861,1,TO CHESTERFIELD VALLEY,87895,1_merged_2075092,2050514
b_62656,12948,0,TO SO CO MALL,88371,1_merged_2075095,2069644
b_69323,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,88453,1_merged_2075095,2072975
a_62514,12861,1,TO CHESTERFIELD VALLEY,87895,1_merged_2075092,2050515
b_65782,12955,1,TO N BROADWAY TC,88411,3_merged_2075096,2071077
b_62653,12948,0,TO SO CO MALL,88371,1_merged_2075095,2069650
b_65618,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069585
b_65619,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069584
b_65620,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069587
b_65614,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069586
b_65620,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069581
b_65621,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069580
b_65613,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069583
b_65617,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069582
a_65211,12799,1,TO FLOWER VALLEY VIA VETS HOME,87623,1_merged_2075092,2041918
b_65613,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069589
b_65617,12947,1,TO N BROADWAY TC,88370,3_merged_2075096,2069588
b_67114,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,3_merged_2075096,2074300
a_65744,12829,1,TO CHESTERFIELD MALL,87765,3_merged_2075093,2046330
b_69193,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,1_merged_2075095,2072641
b_69101,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,2_merged_2075097,2071857
a_653,12786,1,TO FORSYTH STA,87570,1_merged_2075092,2039625
b_69105,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,2_merged_2075097,2071854
b_69106,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071728
a_65721,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046115
b_65401,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067750
b_65402,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067751
b_65401,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067756
b_62512,12941,0,TO BALLAS TC,88339,3_merged_2075096,2068561
b_65401,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067754
a_65723,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046114
b_69106,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071720
b_69111,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071721
b_65401,12934,1,TO HANLEY STA,88305,3_merged_2075096,2067758
b_69107,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071723
b_67113,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,3_merged_2075096,2074303
a_65723,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046117
b_69102,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071726
b_69103,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071727
b_65314,12929,1,TO HANLEY STA,88286,2_merged_2075097,2067065
b_65583,12926,1,TO AMELING & MCKELVEY,88266,1_merged_2075095,2066661
a_652,12786,0,TO CWE STA,87566,2_merged_2075094,2039640
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044768
a_65581,12820,1,VIA HORD AVE,87731,3_merged_2075093,2044769
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044764
a_65581,12820,1,VIA HORD AVE,87731,3_merged_2075093,2044765
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044766
a_65581,12820,1,VIA HORD AVE,87731,3_merged_2075093,2044767
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044760
a_65581,12820,1,VIA HORD AVE,87731,3_merged_2075093,2044761
a_65581,12820,1,VIA HALLS FERRY,87730,3_merged_2075093,2044762
a_652,12786,0,TO CWE STA,87566,2_merged_2075094,2039646
b_62482,12939,0,TO SHREWSBURY STA,88330,2_merged_2075097,2068284
a_65273,12802,1,TO AMELING & MCKELVEY,87635,1_merged_2075092,2042326
a_653,12786,0,TO CWE STA,87566,2_merged_2075094,2039645
b_67112,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,3_merged_2075096,2074302
a_651,12786,0,TO CWE STA,87566,2_merged_2075094,2039644
a_65722,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046116
a_67106,12849R,0,TO CIVIC CENTER,87849,1_merged_2075092,2049226
a_67112,12849R,0,TO CIVIC CENTER,87849,1_merged_2075092,2049227
a_67130,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049224
a_67112,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049225
a_67106,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049222
a_67102,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049223
a_67105,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049220
a_67126,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049221
a_67101,12849R,0,TO SHILOH SCOTT,87854,2_merged_2075094,2049507
a_652,12786,0,TO CWE STA,87567,2_merged_2075094,2039649
a_67103,12849B,0,TO CIVIC CENTER,87843,1_merged_2075092,2049228
a_67127,12849R,0,TO FAIRVIEW HEIGHTS,87850,1_merged_2075092,2049229
b_65211,12923,0,TO RIVERVIEW TC VIA VETS HOME,88252,1_merged_2075095,2066221
a_65764,12830,1,TO LACKLAND & ALTOM VIA JCC,87778,2_merged_2075094,2046448
b_67116,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2074050
a_69362,12842,1,CASEYVILLE MARYBELLE - TO FAIRVIEW HEIGHTS STATION ONLY,87828,1_merged_2075092,2048846
a_65170,12795,0,TO DELMAR STA ONLY,87601,1_merged_2075092,2041316
a_65724,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046111
a_65192,12797,1,TO N BROADWAY TC,87617,2_merged_2075094,2041641
a_65568,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044508
a_65573,12819,1,TO CHAMBERS & W FLORISSANT ONLY,87723,1_merged_2075092,2044509
a_69421,12844,0,BELLEVILLE SHILOH SCOTT - TO SHILOH SCOTT STA,87833,1_merged_2075092,2048939
a_65191,12797,1,TO N BROADWAY TC,87617,2_merged_2075094,2041642
b_62481,12946,0,TO STLCC MERAMEC,88367,1_merged_2075095,2069116
b_67103,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,3_merged_2075096,2074210
a_65564,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044500
a_65566,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044501
a_65562,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044502
a_65573,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044503
a_65568,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044504
a_65573,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044505
a_65568,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044506
a_65573,12819,1,TO HANLEY STA,87724,1_merged_2075092,2044507
b_67101,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2074042
b_6273,12914,0,TO CATALAN LOOP,88218,1_merged_2075095,2064679
b_65786,12955,1,TO N BROADWAY TC,88411,1_merged_2075095,2070917
b_65679,12982,0,HALLS FERRY EXP,88517,1_merged_2075095,2074735
b_62653,12948,1,TO CIVIC CENTER,88372,2_merged_2075097,2069768
b_67104,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,3_merged_2075096,2074227
a_62127,12792,1,TO SHREWSBURY STA,87595,2_merged_2075094,2040834
b_6523,12911,1,TO ROCK ROAD STA,88207,3_merged_2075096,2064290
b_65582,12944,1,VIA HORD AVE,88362,1_merged_2075095,2068982
b_65801,12956,0,TO 14TH & SPRUCE,88414,3_merged_2075096,2071237
b_65272,12944,1,VIA HORD AVE,88362,1_merged_2075095,2068980
b_65271,12944,1,VIA HALLS FERRY,88361,1_merged_2075095,2068981
b_62653,12948,0,TO SO CO MALL,88371,1_merged_2075095,2069653
b_65803,12956,0,TO 14TH & SPRUCE,88414,3_merged_2075096,2071233
b_65582,12944,1,VIA HORD AVE,88362,1_merged_2075095,2068984
a_67102,12849R,0,TO SHILOH SCOTT,87854,2_merged_2075094,2049505
b_67113,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2074046
b_65583,12944,1,VIA HALLS FERRY,88361,1_merged_2075095,2068988
b_65583,12944,1,VIA HORD AVE,88362,1_merged_2075095,2068989
b_65803,12956,0,TO 14TH & SPRUCE,88414,3_merged_2075096,2071238
b_65802,12956,0,TO 14TH & SPRUCE,88414,3_merged_2075096,2071239
a_65788,12831,0,TO HAMPTON LOOP,87779,1_merged_2075092,2046553
a_62843,12834,0,DOWNTOWN TROLLEY,87790,1_merged_2075092,2047079
b_62447,12937,0,TO CATALAN LOOP,88321,1_merged_2075095,2067969
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072450
a_62124,12792,0,TO 14TH & SPRUCE,87594,3_merged_2075093,2040873
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88435,2_merged_2075097,2072456
b_69161,12962,0,ROSEMONT - FAIRMONT CITY,88436,2_merged_2075097,2072455
a_69331,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,2_merged_2075094,2048718
a_65724,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046113
b_69162,12962,0,ROSEMONT - FAIRMONT CITY,88436,2_merged_2075097,2072459
b_65787,12982,0,HALLS FERRY EXP,88517,1_merged_2075095,2074733
a_67116,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049504
b_67117,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,1_merged_2075095,2073722
b_67103,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,2_merged_2075097,2074048
b_2,12990,0,GREEN LINE,88540,1_merged_2075095,2075016
b_655,12910,1,TO FORSYTH STA,88201,1_merged_2075095,2063929
a_65722,12828,0,TO RIVERVIEW TC,87755,3_merged_2075093,2046112
b_4,12990,0,GREEN LINE,88540,1_merged_2075095,2075017
b_65352,12982,1,HALLS FERRY EXP,88518,1_merged_2075095,2074738
a_62128,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040944
b_2,12990,0,GREEN LINE,88540,1_merged_2075095,2075014
b_65764,12982,1,HALLS FERRY EXP,88518,1_merged_2075095,2074739
a_69334,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,2_merged_2075094,2048711
b_65754,12953,1,TO CHESTERFIELD MALL,88396,1_merged_2075095,2070535
a_62821,12833,1,TO HANLEY STA,87788,3_merged_2075093,2047070
b_65751,12953,1,TO CHESTERFIELD MALL,88396,1_merged_2075095,2070532
b_62843,12958,1,DOWNTOWN TROLLEY,88422,1_merged_2075095,2071515
a_62822,12833,1,TO HANLEY STA,87788,3_merged_2075093,2047073
b_3,12990,0,GREEN LINE,88540,1_merged_2075095,2075013
b_67107,12973R,0,TO SHILOH SCOTT,88485,2_merged_2075097,2073899
a_62821,12833,1,TO HANLEY STA,87788,3_merged_2075093,2047072
b_65753,12953,1,TO CHESTERFIELD MALL,88396,1_merged_2075095,2070530
b_65621,12947,0,TO LOUGHBOROUGH COMMONS,88369,2_merged_2075097,2069355
a_62822,12833,1,TO HANLEY STA,87788,3_merged_2075093,2047075
b_65754,12953,1,TO CHESTERFIELD MALL,88396,1_merged_2075095,2070531
b_65303,12928,1,TO DEPAUL HOSP ONLY,88273,1_merged_2075095,2066836
a_69332,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,2_merged_2075094,2048714
b_62252,12925,0,TO ROCK ROAD STA,88261,2_merged_2075097,2066530
b_62841,12958,0,DOWNTOWN TROLLEY,88421,2_merged_2075097,2071557
b_65321,12929,0,TO RIVERVIEW TC,88281,1_merged_2075095,2066988
b_6275,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064789
a_69330,12841,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,87819,2_merged_2075094,2048717
b_62843,12958,0,DOWNTOWN TROLLEY,88421,2_merged_2075097,2071556
b_69144,12961,1,MISSOURI AVE ML KING,88434,2_merged_2075097,2072319
